시도명,시군구명,도로명,지정사유,지정년도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
09,수원시,곡선로 49번길,,,6,100,1,N,37.240231,127.030609,37.239824,127.031724,,수원시 권선구,031-228-6364,2020-04-30,3740000,경기도 수원시
09,수원시,정조로 536번길,,,8,60,1,N,37.256760,127.013110,37.275199,127.015689,,수원시 권선구,031-228-6364,2020-04-30,3740000,경기도 수원시
09,수원시,정조로 536번길,,,6,54,1,N,37.256760,127.013408,37.256268,127.013381,,수원시 권선구,031-228-6364,2020-04-30,3740000,경기도 수원시
09,수원시,세권로 94번길,,,6,128,1,N,37.256441,127.014514,37.256218,127.013057,,수원시 권선구,031-228-6364,2020-04-30,3740000,경기도 수원시
09,수원시,행궁로18,,,8,960,1,Y,37.281089,127.014749,37.272594,127.016062,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,창룡대로8번길,,,6,460,1,N,37.281756,127.017484,37.278461,127.017709,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,행궁로,,,6,130,1,Y,37.274083,127.015637,37.275099,127.016528,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,매산로151번길,,,6,110,1,N,37.272917,127.016945,37.273976,127.016581,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로231번길,,,6,130,1,N,37.274322,127.018075,37.274325,127.019175,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로,,,5,250,1,Y,37.277585,127.018739,37.275204,127.019511,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로,,,5,440,1,Y,37.275204,127.019511,37.271522,127.017128,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로,,,9,240,1,Y,37.285299,127.017971,37.281898,127.018384,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로,,,4,240,1,Y,37.281795,127.018384,37.279592,127.018741,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로,,,4,475,1,Y,37.275311,127.019973,37.279592,127.018741,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,화서문로72번길,,,6,110,1,N,37.285835,127.015887,37.285041,127.016449,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,화서문로16번길,,,6,500,1,N,37.285249,127.009808,37.284811,127.010696,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,정조로886번길,,,7.5,170,1,Y,37.286967,127.015203,37.287269,127.017102,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,정조로,,,8,70,1,Y,37.275161,127.016546,37.275199,127.015689,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,신풍로,,,6,250,1,Y,37.283251,127.014783,37.285426,127.014072,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,수원천로 299번길,,,6,45,1,Y,37.274094,127.019034,37.274162,127.018027,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,아주로47번길,,,8,85,1,N,37.279007,127.041106,37.279137,127.043704,,수원시 팔달구,031-228-7435,2020-04-30,3740000,경기도 수원시
09,수원시,중부대로246번길,,2016,4,90,1,Y,37.273535,127.041852,37.273692,127.041107,,수원시 영통구,031-223-8345,2020-04-30,3740000,경기도 수원시
09,수원시,매영울로67번길,,,6,98,1,Y,37.274491,127.042617,37.274004,127.044936,,수원시 영통구,031-223-8345,2020-04-30,3740000,경기도 수원시
09,수원시,매영울로61번길,,,6,98,1,N,37.274123,127.042439,37.273547,127.044593,,수원시 영통구,031-223-8345,2020-04-30,3740000,경기도 수원시
16,거제시,장승로,,,3,0.24,1,N,34.860966,128.723137,34.860761,128.723463,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
서울특별시,서초구,원터6길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.443191,127.055852,37.443001,127.055631,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,원터5길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.443258,127.056055,37.443226,127.057216,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,원터길,차량소통 촉진 및 보행자 안전,1999,6,140,1,N,37.444068,127.056946,37.436643,127.062253,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,강서구,양천로,,,6,60,1,Y,37.570106,126.839605,37.569893,126.840678,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로57길,,,7.5,150,1,Y,37.563282,126.852194,37.562686,126.853289,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,방화대로5라길,,,5.5,195,1,N,37.555998,126.815693,37.555760,126.813529,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,방화대로5다길,,,5.5,195,1,N,37.554911,126.813681,37.555149,126.815861,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,방화대로7길,,,5.5,155,1,N,37.555913,126.812773,37.554905,126.813596,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로3길,,,5.5,213,1,Y,37.561579,126.809948,37.563632,126.810651,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,방화대로7가길,,,5.5,219,1,N,37.558104,126.815756,37.558996,126.813449,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,송정로1길,,,5.5,200,1,N,37.555864,126.812029,37.557051,126.810454,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로66길,,,10,1920,1,Y,37.557434,126.856129,37.548263,126.874767,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,5.5,115,1,Y,37.558036,126.860641,37.557091,126.859833,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39가길,,,5.5,140,1,N,37.545917,126.860529,37.545274,126.859110,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로51마길,,,5.5,320,1,N,37.549096,126.858998,37.548385,126.862487,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로51가길,,,5.5,230,1,Y,37.546824,126.862054,37.548854,126.862698,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로51가길,,,5.5,102,1,N,37.545588,126.861658,37.546700,126.862021,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39길,,,5.5,225,1,N,37.546743,126.857365,37.547152,126.859664,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39다길,,,5.5,140,1,N,37.545635,126.858861,37.546269,126.860275,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39마길,,,7.5,250,1,N,37.546712,126.859959,37.546267,126.857375,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로58길,,,5.5,132,1,N,37.550556,126.862559,37.551715,126.862924,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로47길,,,5.5,43,1,N,37.547731,126.861033,37.547357,126.861291,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39길,,,5.5,120,1,Y,37.547184,126.859746,37.547741,126.860985,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39바길,,,7.5,122,1,N,37.547303,126.861280,37.546747,126.860047,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로35길,,,5.5,407,1,N,37.535573,126.862732,37.539236,126.862950,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39라길,,,5.5,135,1,N,37.546307,126.860362,37.546864,126.861587,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39나길,,,5.5,135,1,N,37.546523,126.861904,37.545957,126.860606,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39나길,,,5.5,90,1,N,37.546336,126.861589,37.546132,126.861125,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로43길,,,5.5,100,1,Y,37.557299,126.848663,37.558162,126.849138,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로47나길,,,7.5,370,1,N,37.552672,126.834927,37.549373,126.834224,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로36길,,,5.5,275,1,Y,37.553382,126.835808,37.554302,126.836106,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로47마길,,,5.5,280,1,N,37.551496,126.831714,37.551764,126.834875,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로47마길,,,5.5,430,1,N,37.549381,126.832717,37.553068,126.830888,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,4,50,1,Y,37.555389,126.836497,37.555306,126.837152,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,서초구,남부순환로331길,차량소통 촉진 및 보행자 안전,1999,5.5,135,1,N,37.482924,127.018788,37.483617,127.019806,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로333길,차량소통 촉진 및 보행자 안전,1999,3.5,145,1,N,37.482875,127.020121,37.484058,127.020016,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로333길,차량소통 촉진 및 보행자 안전,1999,7.2,215,1,N,37.483366,127.020302,37.484615,127.021835,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로335길,차량소통 촉진 및 보행자 안전,1999,4.5,225,1,N,37.484398,127.021934,37.483149,127.020423,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초중앙로2길,차량소통 촉진 및 보행자 안전,1998,3,60,1,N,37.484885,127.021662,37.484909,127.021092,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로337가길,차량소통 촉진 및 보행자 안전,1999,3.2,80,1,N,37.483741,127.022368,37.483606,127.021609,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로337가길,차량소통 촉진 및 보행자 안전,1999,3.8,120,1,N,37.484111,127.022853,37.484127,127.023691,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로337가길,차량소통 촉진 및 보행자 안전,1999,3,37,1,N,37.484898,127.023943,37.484774,127.024219,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로339길,차량소통 촉진 및 보행자 안전,1998,3.3,100,1,N,37.486174,127.022442,37.485908,127.021571,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,사임당로18길,차량소통 촉진 및 보행자 안전,2005,7.3,200,1,N,37.487981,127.019415,37.489391,127.018785,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,3.3,50,1,N,37.483778,127.024285,37.483949,127.023569,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로79길,차량소통 촉진 및 보행자 안전,1999,3.8,335,1,N,37.489911,127.030141,37.492488,127.028913,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로47길,차량소통 촉진 및 보행자 안전,2000,5.3,285,1,N,37.488548,127.029999,37.488122,127.028631,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로43길,차량소통 촉진 및 보행자 안전,2000,5.7,150,1,N,37.486953,127.029171,37.487184,127.030634,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서운로6길,차량소통 촉진 및 보행자 안전,1998,4,130,1,N,37.486049,127.030497,37.486491,127.030357,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로46길,차량소통 촉진 및 보행자 안전,2001,5.3,500,1,N,37.483364,127.009084,37.478991,127.008748,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,명달로6길,차량소통 촉진 및 보행자 안전,2001,5.7,160,1,N,37.480958,127.007371,37.480509,127.005732,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로5길,차량소통 촉진 및 보행자 안전,1998,5.7,145,1,N,37.481537,127.007427,37.481746,127.008831,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.4,130,1,N,37.481113,127.008771,37.480696,127.008037,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,명달로4길,차량소통 촉진 및 보행자 안전,2001,5,110,1,N,37.480686,127.008042,37.480906,127.008807,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로315길,차량소통 촉진 및 보행자 안전,1998,5.8,95,1,N,37.480471,127.008893,37.480197,127.007995,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로7길,차량소통 촉진 및 보행자 안전,2001,5.7,130,1,N,37.482145,127.010338,37.482207,127.009105,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로5길,차량소통 촉진 및 보행자 안전,1998,5.7,125,1,N,37.481772,127.009138,37.481765,127.010375,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.4,125,1,N,37.481331,127.010348,37.481333,127.009096,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,명달로4길,차량소통 촉진 및 보행자 안전,1998,5.5,125,1,N,37.480862,127.009123,37.480934,127.010422,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로7길,차량소통 촉진 및 보행자 안전,1998,5.5,135,1,N,37.482662,127.011764,37.482324,127.010707,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.1,165,1,N,37.481397,127.010631,37.481882,127.012147,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,반포대로19길,차량소통 촉진 및 보행자 안전,1998,5.2,260,1,N,37.484947,127.007701,37.487053,127.009048,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로51길,차량소통 촉진 및 보행자 안전,1998,6,110,1,N,37.485238,127.012207,37.484497,127.012473,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로53길,차량소통 촉진 및 보행자 안전,1998,6,145,1,N,37.484857,127.013397,37.485912,127.013848,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로315길,차량소통 촉진 및 보행자 안전,1998,3.9,110,1,N,37.479037,127.006743,37.479884,127.006358,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로37길,차량소통 촉진 및 보행자 안전,2010,4,110,1,N,37.482838,127.002255,37.484139,127.002788,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로4길,차량소통 촉진 및 보행자 안전,1999,6,180,1,N,37.476853,126.986716,37.476264,126.988835,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로2길,차량소통 촉진 및 보행자 안전,1999,6,730,1,N,37.476541,126.986562,37.474484,126.993652,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배중앙로13길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.486361,126.986145,37.486861,126.989138,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배중앙로34길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.486932,126.988588,37.488072,126.987806,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로7길,차량소통 촉진 및 보행자 안전,2005,6,590,1,N,37.487578,126.986412,37.486627,126.986951,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.486291,126.988013,37.486592,126.987931,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로7길,차량소통 촉진 및 보행자 안전,2005,6,590,1,N,37.486487,126.987068,37.486181,126.987071,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로3길,차량소통 촉진 및 보행자 안전,2006,6,165,1,N,37.487374,126.985475,37.485965,126.985508,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로21길,차량소통 촉진 및 보행자 안전,2001,6,780,1,N,37.477983,127.039153,37.475814,127.039422,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.476051,127.039404,37.475922,127.039592,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.476222,127.039865,37.476441,127.039457,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.476911,127.039429,37.476517,127.040123,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.476915,127.039428,37.477213,127.039541,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.477471,127.039759,37.477024,127.040567,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.477271,127.040783,37.477712,127.039983,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.477272,127.040781,37.477536,127.040991,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.478438,127.040718,37.478108,127.041491,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.479251,127.042223,37.479528,127.041599,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.479492,127.042634,37.479871,127.041958,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.480156,127.042192,37.479755,127.042851,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로31길,차량소통 촉진 및 보행자 안전,2001,6,100,1,N,37.480055,127.043143,37.480431,127.042454,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로3길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.474712,127.035439,37.473944,127.035089,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로23길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.474105,127.035662,37.474453,127.035848,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,양재천로7길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.475745,127.035497,37.475401,127.034971,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로23길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.474666,127.035979,37.475077,127.036271,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로18길,차량소통 촉진 및 보행자 안전,2001,6,180,1,N,37.474476,127.032792,37.473926,127.034154,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로23길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.477541,127.035107,37.478032,127.034627,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로21길,차량소통 촉진 및 보행자 안전,2001,6,220,1,N,37.475872,127.035011,37.478032,127.034628,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로350길,차량소통 촉진 및 보행자 안전,2001,6,400,1,N,37.484487,127.035405,37.481853,127.037669,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.484797,127.038093,37.484196,127.038308,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.484392,127.039177,37.484855,127.039061,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로34길,차량소통 촉진 및 보행자 안전,2001,6,320,1,N,37.484058,127.041114,37.483921,127.040181,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,신반포로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.509724,127.019789,37.510247,127.019545,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.510514,127.021121,37.510257,127.020143,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,강남대로89길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.509335,127.020648,37.509475,127.020851,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서래로5길,차량소통 촉진 및 보행자 안전,2002,6,195,1,N,37.497895,126.998092,37.497981,126.995633,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,사평대로22길,차량소통 촉진 및 보행자 안전,2002,6,120,1,N,37.495986,126.997628,37.495159,126.997629,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,사평대로26길,차량소통 촉진 및 보행자 안전,2002,6,720,1,N,37.499525,126.999203,37.496181,126.999131,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,동광로39길,차량소통 촉진 및 보행자 안전,2002,6,720,1,N,37.495861,126.999706,37.498958,126.999844,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초중앙로33길,차량소통 촉진 및 보행자 안전,2002,6,110,1,N,37.500672,127.010419,37.501061,127.009719,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초중앙로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.503499,127.010721,37.503286,127.010521,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,사평대로28길,차량소통 촉진 및 보행자 안전,2004,6,120,1,N,37.497127,127.000378,37.496914,127.000309,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서래로7길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.498833,126.997174,37.498734,126.998171,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,사평대로2길방배중앙로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.498172,126.986406,37.497374,126.983811,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,동작대로50길,차량소통 촉진 및 보행자 안전,1999,6,310,1,N,37.496348,126.983234,37.496444,126.985273,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,동광로1길,차량소통 촉진 및 보행자 안전,1999,6,200,1,N,37.496316,126.983724,37.491929,126.983585,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,동광로3길,차량소통 촉진 및 보행자 안전,1999,6,525,1,N,37.492185,126.984516,37.496311,126.984609,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,동광로11길,차량소통 촉진 및 보행자 안전,1999,6,400,1,N,37.495085,126.985299,37.491298,126.986327,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배로37길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.493912,126.987261,37.493385,126.988131,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배로15길,차량소통 촉진 및 보행자 안전,1999,6,360,1,N,37.482702,126.992241,37.484154,126.995601,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,효령로31길서초대로24길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.481442,126.996931,37.487255,126.993194,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.482141,126.996391,37.481842,126.997023,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로22길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.486911,126.992703,37.481762,126.995901,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,방배로18길,차량소통 촉진 및 보행자 안전,1999,6,110,1,N,37.486007,126.998098,37.481762,126.995901,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
서울특별시,서초구,서초대로14길,차량소통 촉진 및 보행자 안전,1999,6,680,1,N,37.485585,126.989511,37.480146,126.992954,,서초구청,02-2155-7236,2020-07-02,3210000,서울특별시 서초구
