재해위험지구관리번호,재해위험지구명,재해위험지역,재해위험지역상세주소,재해위험유형,재해위험등급,시설명,시설물유형,수계명,지정일자,해제일자,정보수정일자,지정사유,해제사유,추진사항,위험요인,지정면적,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
483000000000,예구지구,경상남도 거제시 일운면,경상남도 거제시 일운면 와현리228-1,해일위험,가 ,취락지구,기타,기타,2015-04-09,,,해일,,정비중(응급조치완료),폭풍해일,9020,경상남도 거제시청,055-639-3695,2019-08-17,5370000,경상남도 거제시
413000000000,아천지구,아천동,110-4번지 일원,침수위험,다 ,"펌프장, 유입수로",,,2001-01-30,2005-01-15,,집중호우시 아천동 110-4번지 일원은 한강수위 상승으로 자연배수가 불량하여 동 지역을 재해위험지구로 지정 관리 및 정비하고자 함,재해위험지구정비사업완료,정비완료,침수위험,11.25,구리시,031-550-2162,2019-04-26,3980000,경기도 구리시
201503000000,다사서재2,대구광역시 달성군 다사읍,다사읍 서재리 741,침수위험,나 ,"배수펌프장 증설 1식, 배수관로정비",,,2015-03-26,,2016-10-04,저지대 주택침수,,미착수,저지대 주택침수,140079,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
200907000000,성하,대구광역시 달성군 현풍면,현풍면 성하리 445,붕괴시설,나 ,"위험건물 26동 이주 및 사면보강 4,000㎡",,,2009-07-27,2012-06-14,2016-10-04,붕괴 위험,위험지구 정비완료,정비완료,붕괴 위험,12092,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
200706000000,오산자모,대구광역시 달성군 현풍면,현풍면 오산리 32,고립위험,가 ,"도로승고 L=1,450m",,,2007-06-12,2012-06-14,2016-10-04,고립 위험,위험지구 정비완료,정비완료,고립 위험,433144,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
199607000000,봉촌,대구광역시 달성군 하빈면,하빈면 봉촌리 일대,침수위험,다 ,"가옥이주 18세대 36동, 폐기물처리 1식",,,1996-07-09,2009-06-10,2016-10-04,저지대 주택침수,위험지구 정비완료,정비완료,저지대 주택침수,906345,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
199607000000,옥연,대구광역시 달성군 옥포면,옥포면 기세리 옥연지,취약방재시설,다 ,제방승고 L=202m,,,1996-06-15,2000-12-19,2016-10-04,취약 방재,위험지구 정비완료,정비완료,취약 방재,1000000,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
201108000000,다사서재,대구광역시 달성군 다사읍,다사읍 서재리 693-1,침수위험,나 ,"배수관로정비 L=2,612m, 배수펌프장 1식",,,2011-08-10,2016-12-20,2016-10-04,저지대 주택침수,위험지구 정비완료,정비완료,저지대 주택침수,15775,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
199607000000,구지징리,대구광역시 달성군 구지면,"구지면 징리, 오설리",침수위험,다 ,"가옥이주 8세대 19동, 폐기물처리 1식",,,1996-07-09,2009-12-31,2016-10-04,저지대 주택침수,위험지구 정비완료,정비완료,저지대 주택침수,278443,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
200704000000,구지도동,대구광역시 달성군 구지면,구지면 508,침수위험,나 ,"주민이주 18세대, 저지대 성토 1식",,,2007-04-10,2012-06-14,2016-10-04,저지대 주택침수,위험지구 정비완료,정비완료,저지대 주택침수,122226,대구광역시 달성군청,053-668-2992,2019-06-25,3480000,대구광역시 달성군
415502016003,산북저수지,경기도 안성시 일죽면 산북리,경기도 안성시 일죽면 산북리 548-4,취약방재시설,다 ,산북저수지,기타,,2013-09-23,2016-06-13,2016-06-13,저수지 노후화,,정비완료,"상류사면 침식 및 세굴, 사석 미설치 -댐마루 침식 및 침하 - 하류사면 침식 및 침하, 침투수 및 물고임 발생",1991,경기도 안성시청,031-678-2783,2019-03-31,4080000,경기도 안성시
415502016004,회암저수지,경기도 안성시 삼죽면 내강리,경기도 안성시 삼죽면 내강리 519,취약방재시설,다 ,회암저수지,기타,,2016-08-04,2019-01-23,2016-08-04,저수지 노후화,,정비완료,하류사면 침투수 유출 및 상류사면 사석 미설치 등,7039,경기도 안성시청,031-678-2783,2019-03-31,4080000,경기도 안성시
415502016001,용두지구,경기도 안성시 공도읍,경기도 안성시 공도읍 용두리 1,침수위험,나 ,관거개량 1.03km,기타,기타,2011-05-31,2015-04-13,2015-04-13,상습침수,위험지구 정비완료,정비완료,침수위험,67990,경기도 안성시청,031-678-2992,2019-03-31,4080000,경기도 안성시
415502016002,설동저수지,경기도 안성시 죽산면 용설리,경기도 안성시 죽산면 용설리 14,취약방재시설,나 ,설동저수지,기타,,2013-09-23,2016-06-13,2016-06-13,저수지 노후화,,정비완료,"상류사면 침식 및 세굴, 사석 미설치 -댐마루 침식 및 침하 - 하류사면 침식, 하단부 물고임, 복통 유출부 점토유출",1106,경기도 안성시청,031-678-2783,2019-03-31,4080000,경기도 안성시
477502015017,항리,경상북도 청송군 부동면,항리 165,고립위험,다 ,교량,지방하천,낙동강,2010-05-28,2016-02-16,2010-05-28,고립위험지구,,정비완료,고립위험,60000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502015016,병보,경상북도 청송군 현동면,개일리 3-12,침수위험,나 ,제방,지방하천,낙동강,2015-04-08,,2015-04-08,침수위험지구,,정비중(응급조치완료),침수위험,78000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502012015,인지,경상북도 청송군 현동면,인지리 813-2,취약방재시설,가 ,교량,지방하천,낙동강,2016-08-31,,2015-04-08,취약방재시설,,정비중(응급조치완료),침수위험,65762,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502012014,노부,경상북도 청송군 부남면,구천리 770,침수위험,나 ,노부천,지방하천,낙동강,2012-04-04,,2012-04-04,침수위험지구,,미착수,침수위험,222000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502010013,눌인,경상북도 청송군 현동면,개일리 328-4,침수위험,나 ,눌인천,지방하천,낙동강,2012-04-04,,2012-04-04,침수위험지구,,정비완료,침수위험,470000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502010012,내룡,경상북도 청송군 부동면,내룡리 388-4,고립위험,다 ,교량,지방하천,낙동강,2010-05-28,2012-12-31,2010-05-28,고립위험지구,정비완료,정비완료,고립위험,10000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
477502010011,덕성,경상북도 청송군 안덕면,덕성리 238,침수위험,나 ,제방,지방하천,낙동강,2010-05-28,2014-12-10,2010-05-28,침수위험지구,정비완료,정비완료,침수위험,534000,경상북도 청송군청,054-870-6292,2019-04-30,5160000,경상북도 청송군
448000000000,평동,매포,평동리 118,침수위험,가 ,대가리천,지방하천,대가리천,2016-06-03,,2016-06-03,침수위험,정비중,정비중(응급조치완료),침수위험,0.05,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,과광재,적성,적성면 쌀미길 60-21,취약방재시설,다 ,붕괴위험,급경사지,,1996-07-05,1998-01-31,1998-01-31,붕괴위험,정비완료,정비완료,붕괴위험,0.1,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,상리,적성,적성면 금수산로 782,취약방재시설,나 ,붕괴위험,급경사지,,2000-05-30,2007-02-01,2007-02-01,붕괴위험,정비완료,정비완료,붕괴위험,1.1,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,의풍,영춘,영춘면 의풍1길 34,침수위험,가 ,마포천,지방하천,마포천,1999-10-25,2002-07-09,2002-07-09,침수위험,정비완료,정비완료,침수위험,0.25,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,용진,영춘,영춘면 용진리 262-2,취약방재시설,가 ,급경사지,급경사지,,2010-05-31,2019-02-28,2019-02-28,붕괴위험,정비완료,정비완료,붕괴위험,0.02,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,느티,영춘,영춘면 북벽길 51-10,침수위험,나 ,남함강천,지방1급천,,2009-05-29,2014-09-26,2014-09-26,침수위험,정비완료,정비완료,침수위험,0.09,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,유암,영춘,영춘면 별방창원로1124-5,침수위험,다 ,마포천,지방하천,마포천,2006-03-02,2010-05-28,2010-05-28,침수위험,정비완료,정비완료,침수위험,0.45,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,동대,영춘,영춘면 동대2길 9-2,침수위험,다 ,동대천,지방하천,동대천,2000-05-30,2008-01-16,2008-01-16,침수위험,정비완료,정비완료,침수위험,0.21,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,하리,영춘,영춘면 남천1길 41-1,침수위험,나 ,남함강천,지방하천,남함강천,2010-05-31,2019-02-28,2019-02-28,침수위험,정비완료,정비완료,침수위험,0.01,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,반공,영춘,영춘면 강변우회로223,취약방재시설,나 ,절개지,급경사지,,2009-05-29,2019-02-28,2019-02-28,붕괴위험,정비완료,정비완료,붕괴위험,0.04,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,휴석,영춘,영춘면 강변우회로 152,취약방재시설,가 ,붕괴위험,급경사지,,1995-07-28,2000-07-08,2000-07-08,붕괴위험,정비완료,정비완료,붕괴위험,0.08,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,사지원1,영춘,사지원로1,취약방재시설,다 ,붕괴위험,급경사지,,1995-03-02,1995-10-08,1995-10-08,붕괴위험,정비완료,정비완료,붕괴위험,0.1,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
478000000000,봉정,경상북도 성주군 초전면,봉정리 349-6,유실위험,가 ,백천,,,2015-04-10,,,재해예방,,정비중(응급조치중),유실위험,27000,경상북도 성주군청,,2019-06-20,5210000,경상북도 성주군
448000000000,사지원2,영춘,사지원로 154-1,취약방재시설,다 ,붕괴위험,급경사지,,1995-03-02,1995-10-08,1995-10-08,붕괴위험,정비완료,정비완료,붕괴위험,0.1,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,임현,어상천,어상천면 무두리2길 5,침수위험,다 ,임현천,소하천,임현천,2000-05-30,2008-01-16,2008-01-16,침수위험,정비완료,정비완료,침수위험,0.21,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,평동,매포,매포읍 평동4로 126,침수위험,다 ,대가리천,지방하천,대가리천,2006-03-02,2010-05-28,2010-05-28,침수위험,정비완료,정비완료,침수위험,0.67,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,장림,대강,대강면 대강로 36,취약방재시설,가 ,급경사지,급경사지,,2010-05-31,2019-02-28,2019-02-28,붕괴위험,정비완료,정비완료,붕괴위험,0.02,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,당동,대강,대강면 대강농공길 27,침수위험,나 ,죽령천,지방하천,죽령천,2000-05-30,2005-02-20,2005-02-20,침수위험,정비완료,정비완료,침수위험,0.55,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,하방,단성,단성면 하방3길1,취약방재시설,다 ,붕괴위험,급경사지,,2000-05-30,2006-03-02,2006-03-02,붕괴위험,정비완료,정비완료,붕괴위험,4,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,중방,단성,단성면 중방리길 9-10,취약방재시설,나 ,급경사지,급경사지,,2010-05-31,2019-02-28,2019-02-28,붕괴위험,정비완료,정비완료,붕괴위험,0.005,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
448000000000,상방,단성,단성면 중방2길 18,취약방재시설,가 ,급경사지,급경사지,,2010-05-31,2019-02-28,2019-02-28,붕괴위험,정비완료,정비완료,붕괴위험,0.01,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
415702000000,포내지구,경기도 김포시 월곶면,포내리 145-17번지,붕괴시설,나 ,절개지,기타,,2011-04-12,,2014-04-09,급경사지 붕괴위험,,미착수,급경사지 붕괴위험,11419,경기도 김포시청,031-980-2914,2019-05-09,4090000,경기도 김포시
415702000000,향산지구,경기도 김포시 고촌읍,향산리 386-26번지,취약방재시설,나 ,향산지구,지방1급하천,계양천,2007-08-01,,2014-04-14,펌프장 용량부족으로 침수피해 발생,,정비중(응급조치완료),국지성 호우 및 태풍 시 침수,27387,경기도 김포시청,031-980-2922,2019-05-09,4090000,경기도 김포시
415702000000,봉성지구,경기도 김포시 양촌읍,누산리 1073번지,취약방재시설,나 ,봉성지구,지방1급하천,봉성포천,2015-05-31,,2015-04-06,강제배수 시설용량 부족,,미착수,내수배제불량,25174,경기도 김포시청,031-980-2921,2019-05-09,4090000,경기도 김포시
415702000000,나진지구,경기도 김포시 걸포동,155-4번지,유실위험,나 ,나진지구,교량,나진포천,2015-03-31,,2017-05-12,나진교 통수능 부족,,정비중(응급조치중),나진교 유실,5275,경기도 김포시청,031-980-2921,2019-05-09,4090000,경기도 김포시
415702000000,포내지구,경기도 김포시 월곶면,포내리 145-17번지,붕괴시설,나 ,절개지,기타,,2011-04-12,,2014-04-09,급경사지 붕괴위험,,미착수,급경사지 붕괴위험,11419,경기도 김포시청,031-980-2914,2019-05-09,4090000,경기도 김포시
415702000000,향산지구,경기도 김포시 고촌읍,향산리 386-26번지,취약방재시설,나 ,향산지구,지방1급하천,계양천,2007-08-01,,2014-04-14,펌프장 용량부족으로 침수피해 발생,,정비중(응급조치완료),국지성 호우 및 태풍 시 침수,27387,경기도 김포시청,031-980-2922,2019-05-09,4090000,경기도 김포시
468000000000,선근,전라남도 보성군 벌교읍,벌교리 751-4,붕괴시설,가 ,급경사지,급경사지,,2013-03-26,,2013-03-26,사면붕괴위험,,정비완료,사면,44,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,강산,전라남도 보성군 웅치면,강산리 595,침수위험,다 ,보성강,국가하천,섬진강,1996-07-18,,2015-11-12,하천월류 침수피해,,정비완료,하천,400,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
317102000000,반천,울산광역시 울주군 언양읍,반천리 1023-51번지,침수위험,가 ,배수펌프장 및 유수지 1개소,기타,기타,2018-09-20,,,내수배제불량,,정비중(응급조치완료),내수배제불량,286000,울산광역시 울주군청,052-204-2332,2019-09-18,6310000,울산광역시
317102000000,화창,울산광역시 울주군 청량읍,상남리 441-9번지,침수위험,나 ,배수펌프장 및 유수지 2개소,기타,기타,2013-11-07,,2016-07-21,저지대 주택침수,,정비중(응급조치완료),저지대 주택침수,57836,울산광역시 울주군청,052-204-2332,2019-09-18,6310000,울산광역시
317102000000,삼정,울산광역시 울주군 청량읍,삼정리 755,붕괴시설,가 ,절토사면,기타,기타,2012-01-12,,2016-07-21,사면 붕괴위험,,정비중(응급조치완료),도로 절토사면 붕괴,36583,울산광역시 울주군청,052-204-2332,2019-09-18,6310000,울산광역시
311102000000,우정,울산광역시 중구,우정동 288,침수위험,나 ,해당없음,지방관리,,2017-02-27,,2017-09-28,시가지침수,,정비중(응급조치중),침수위험,27332,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,태화,울산광역시 중구,태화동 40,침수위험,가 ,해당없음,지방관리,,2017-02-27,,2017-09-28,시가지침수,,정비중(응급조치중),침수위험,62323,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,성남,울산광역시 중구,성남동 219-5,취약방재시설,가 ,성남배수장,기타,,2005-09-01,2010-12-16,2013-06-14,노후시설,정비완료,정비완료,노후시설,48531,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,옥교,울산광역시 중구,옥교동 15-2,취약방재시설,나 ,옥교배수장,지방관리,,2005-09-01,2009-11-02,2013-06-14,노후시설,정비완료,정비완료,노후시설,2068,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,학성,울산광역시 중구,학성동 471,취약방재시설,나 ,학성배수장,지방관리,,2005-09-01,2015-03-16,2015-04-06,노후시설,배수로 및 배수장 정비완료,정비완료,노후시설,20521,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,내황,울산광역시 중구,반구동 401-24,취약방재시설,나 ,내황배수장,지방관리,,2005-09-01,2010-12-16,2013-06-14,노후시설,정비완료,정비완료,노후시설,5392,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,서원,울산광역시 중구,반구동 288-4,취약방재시설,나 ,서원배수장,지방관리,,2005-09-01,2009-11-02,2013-06-14,노후시설,정비완료,정비완료,노후시설,3980,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,동동,울산광역시 중구,동동 427-11,취약방재시설,나 ,산전배수장,기타,,2005-09-01,,2016-09-01,시설물 노후 및 펌프용량 부족,,정비중(응급조치중),시설물 노후 및 펌프용량 부족,248,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,복산,울산광역시 중구,반구동 401-26,취약방재시설,다 ,복개구조물,기타,,2005-09-01,2015-03-16,2015-04-06,노후시설,노후시설 정비완료,정비완료,노후시설,18400,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311102000000,반구,울산광역시 중구,반구동 100,침수위험,가 ,배수장설치,지방관리,,2006-03-13,2010-12-16,2013-06-14,시가지 침수,정비완료,정비완료,침수위험,85000,울산광역시 중구청,052-290-4060,2019-09-18,6310000,울산광역시
311402000000,두왕자연재해위험개선지구,울산광역시 남구,두왕동 일원,침수위험,가 ,배수펌프장,침수위험,"두왕천,운천",2018-05-31,,2019-05-16,침수위험,,미착수,운천 외수위 상승에 따른 내수배제 불량,40816,울산광역시 남구청,052-226-3505,2019-09-18,6310000,울산광역시
311402000000,(구)울산역광장지구,울산광역시 남구,삼산동 일원,침수위험,가 ,배수펌프장,침수위험,"태화강,여천천",2003-03-12,2013-06-11,2016-07-21,침수위험,위험지구 정비완료,정비완료,"시가지, 주택침수",150000,울산광역시 남구청,052-226-3505,2019-09-18,6310000,울산광역시
311402000000,삼산여천재해위험지구,울산광역시 남구,"신정동, 달동, 삼산동, 여천동 일원",침수위험,가 ,배수펌프장,침수위험,"태화강,여천천",2003-03-12,2013-06-11,2016-07-21,침수위험,위험지구 정비완료,정비완료,"시가지, 주택침수",8084000,울산광역시 남구청,052-226-3505,2019-09-18,6310000,울산광역시
437000000000,오덕,보은군 삼승면,원남리 173-3번지 일원,침수위험,가 ,오덕천,교량 등,금강,2016-04-15,,,침수위험,,정비중(응급조치완료),침수위험,43000,보은군,043-540-3472,2019-05-16,4420000,충청북도 보은군
437000000000,보청1,보은군 보은읍,이평리 135번지 일원,취약방재시설,가 ,보청천,교량 등,금강,2018-03-15,,,취약방재,,정비중(응급조치완료),취약방재,270000,보은군,043-540-3472,2019-05-16,4420000,충청북도 보은군
437000000000,속리산,보은군 속리산면,사내리 310-78번지 일원,유실위험,나 ,달천,하천정비 등,한강,2013-11-29,,,유실위험,,정비중(응급조치완료),유실위험,178600,보은군,043-540-3472,2019-05-16,4420000,충청북도 보은군
437000000000,보청,보은군 탄부면,고승리 454-1번지 일원,유실위험,다 ,보청천,취입보 등,금강,2006-03-03,,,유실위험,,미착수,유실위험,400,보은군,043-540-3472,2019-05-16,4420000,충청북도 보은군
437000000000,기대지구,보은군 마로면,기대리 39-7번지 일원,유실위험,다 ,보청천,교량 등,금강,2006-02-28,,,유실위험,,미착수,유실위험,40000,보은군,043-540-3472,2019-05-16,4420000,충청북도 보은군
491000000001,무진지구 재해위험지구,강원도 원주시 봉산동,봉산동 1008-1번지 (무진지역 일원),붕괴시설,가 ,"사면정비 A= 24,506m2",,기타,2013-03-22,,2013-03-22,재해시 붕괴위험,,정비중(응급조치완료),재해시 붕괴위험,24506,강원도 원주시청,033-737-3262,2019-05-23,4190000,강원도 원주시
491000000000,봉산지구 재해위험지구,강원도 원주시 봉산동,봉산동 1001-3번지 (무진지역 일원),붕괴시설,가 ,"사면정비 A= 29,064m2",,기타,2013-03-22,,2013-03-22,재해시 붕괴위험,,정비중(응급조치완료),재해시 붕괴위험,29064,강원도 원주시청,033-737-3262,2019-05-23,4190000,강원도 원주시
448000000000,상시,매포,상시리 246-1,고립위험,가 ,매포천,지방하천,매포천,2016-06-03,,2016-06-03,고립위험,정비중,정비중(응급조치완료),고립위험,0.22,충청북도 단양군청,043-420-2882,2019-08-16,4480000,충청북도 단양군
431502000000,주포지구,충청북도 제천시 봉양읍,주포리282-1,침수위험,다 ,배수로정비 1식,배수로,기타,1993-12-24,1995-11-20,2016-09-09,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,침수,300000,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
431502000000,시루미지구,충청북도 제천시 덕산면,월악산로2길 21-37,침수위험,나 ,하천정비 1식,지방하천,한강,2003-08-29,2010-01-25,2016-09-09,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,침수,6000,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
431502000000,광천지구,충청북도 제천시 덕산면,월악리 875,침수위험,나 ,하천정비 1식,지방하천,한강,1999-10-21,2003-01-17,2016-09-09,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,침수,13000,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
431502000000,선고지구,충청북도 제천시 덕산면,성암리 16,침수위험,나 ,하천정비 1식,지방하천,한강,1998-01-19,1999-06-24,2016-09-09,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,침수,2000,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
431502000000,고암지구,충청북도 제천시 고암동,고암동 474-2,침수위험,나 ,하천정비 1식,지방하천,한강,2011-12-13,2017-03-17,2017-09-21,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,침수,405141,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
431502000000,교동지구,충청북도 제천시 교동,교동 71,붕괴시설,나 ,급경사지 1식,급경사지,기타,1996-07-05,2000-12-31,2016-09-09,재해위험지구 지정 관리,정비사업 완료에 따른 재해위험요인 해소,정비완료,붕괴,250,충청북도 제천시청,043-641-6212,2019-06-19,4400000,충청북도 제천시
114071000000,"신월,신정동 지구",서울특별시 양천구 신월동,서울특별시 양천구 신월동 146-1일원,침수위험,가 ,"고,저지수로 박스 1.16Km",하수박스,기타,2011-05-25,,,내수침수,,정비완료,저지대 주택침수,162000,서울특별시 양천구청,02-2620-3672,2019-06-10,3140000,서울특별시 양천구
263502017005,구덕포지구,부산광역시 해운대구,부산광역시 해운대구 송정동 76-5,해일위험,가 ,구덕포 자연재해위험개선지구 정비사업,,,2017-03-17,,,월파로 인한 재산 등 피해발생,,미착수,태풍 등 내습시 월파발생,9647,부산광역시 해운대구청,051-749-4932,2019-05-10,3330000,부산광역시 해운대구
263502016004,수영만지구,부산광역시 해운대구,부산광역시 해운대구 우동 1410,해일위험,가 ,수영만 자연재해위험개선지구 정비사업,,,2016-12-01,,,월파로 인한 재산 등 피해발생,,정비중(응급조치완료),태풍 등 내습시 월파발생,171100,부산광역시 해운대구청,051-749-4932,2019-05-10,3330000,부산광역시 해운대구
413000000000,하봉암지구,경기도 동두천시 소요동,"경기도 동두천시 평화로3030번길 206, 하봉암동 산60-1번지 일원",붕괴시설,나 ,하봉암(동막골)지구,산지 및 계곡,신천수계,2014-06-26,2019-01-21,2014-03-26,붕괴로 하류부 주택가 매몰,정비사업완료,정비완료,비탈면붕괴,344228,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
413000000000,상봉암지구,경기도 동두천시 소요동,경기도 동두천시 신천로 345 (상봉암동),붕괴시설,가 ,도솔암 인접산지,산지 비탈면,신천수계,2012-04-02,2016-05-02,2012-04-02,산지 붕괴로 사망발생,정비사업완료,정비완료,비탈면붕괴,7294,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
413000000000,안흥지구,경기도 동두천시 소요동,경기도 동두천시 안흥동 41-18 안흥교 일원,침수위험,나 ,안흥재해위험지구,"복합(도로,하천등)",신천수계,2003-09-09,2007-05-25,2007-05-25,안흥교 주변 교량 폭 협소,정비사업완료,정비완료,하천범람,1900,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
413000000000,상패지구,경기도 동두천시 상패동,경기도 동두천시 상패로 112-23 (상패동),침수위험,나 ,"상패2,3펌프장",펌프장,신천수계,2012-04-02,2017-01-06,2012-04-02,펌프용량 부족 침수,정비사업완료,정비완료,내수배제불량,11120,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
413000000000,보산지구,경기도 동두천시 보산동,경기도 동두천시 보산동 458-3 보산1펌프장 일원,침수위험,나 ,보산1펌프장,펌프장,신천수계,2012-04-02,2019-01-21,2012-04-02,펌프용량 부족 침수,정비사업완료,정비완료,내수배제불량,12480,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
413000000000,중앙지구,경기도 동두천시 생연1동,"경기도 동두천시 생연동 827-2 중앙2,3펌프장 처리유역",침수위험,나 ,"중앙2,3펌프장",펌프장,신천수계,2012-04-02,2016-05-02,2012-04-02,펌프용량 부족 침수,정비사업완료,정비완료,내수배제불량,44210,경기도 동두천시청,031-860-2331,2019-06-30,3920000,경기도 동두천시
468000000000,강산1,전라남도 보성군 웅치면,강산리 575,침수위험,가 ,구암천,침수,섬진강,2016-01-28,,2016-01-29,하천월류 침수피해,,미착수,하천,190,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,일봉,전라남도 보성군 복내면,일봉리 299-2,침수위험,가 ,일봉천,침수,섬진강,2016-01-28,,2016-01-29,하천월류 침수피해,,정비중(응급조치중),하천,320,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,보성강1,전라남도 보성군 겸백면,도안리 146-2,침수위험,가 ,보성강,침수,섬진강,2016-01-28,,2016-01-29,하천월류 침수피해,,정비중(응급조치중),하천,670,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,안심,전라남도 보성군 득량면,해평리 1150-7,침수위험,다 ,농경지,침수,,1997-10-02,,1998-01-01,내수배제불량 침수,,정비완료,침수,1000,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,보성강,전라남도 보성군 겸백면,석호리 538-1,침수위험,다 ,보성강,국가하천,섬진강,1996-07-18,,2015-11-12,하천월류 침수피해,,정비완료,하천,1000,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,신흥,전라남도 보성군 보성읍,보성리 산 904-11,붕괴시설,가 ,급경사지,급경사지,,2011-04-25,2015-08-10,2015-08-10,사면붕괴위험,사면정비완료,정비완료,사면,40,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
468000000000,장좌,전라남도 보성군 벌교읍,장좌리 720-2,침수위험,가 ,도로및건물,침수,,2010-03-02,2013-03-15,2013-03-15,내수배제불량 침수,펌프장 설치완료,정비완료,침수,123,전라남도 보성군청,061-852-5552,2019-04-04,4890000,전라남도 보성군
